quality,For All,Exist,result
0.6815882687676730822173013291483522,0.9392020096740577,0.991583471534136535,0.6815882687676731
0.6815882687676730822173013291483522,,,0.6815882687676731
0.6815882687676730822173013291483522,,,0.6815882687676731
0.6815882687676730822173013291483522,,,0.6815882687676731
0.6815882687676730822173013291483522,,,0.6815882687676731
0.6815882687676730822173013291483522,,,0.6815882687676731
0.6815882687676730822173013291483522,,,0.6815882687676731
0.6815882687676730822173013291483522,,,0.6815882687676731
0.6815882687676730822173013291483522,,,0.6815882687676731
0.6815882687676730822173013291483522,,,0.6815882687676731
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.8100347336624809814516816589493616,,,0.810034733662481
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
0.9371738852150122491513822306886221,,,0.9371738852150122
