quality,For All,Exist,result
0.6815882687676732,0.9392020096740596,0.9915834715341358,0.6815882687676732
0.6815882687676732,,,0.6815882687676732
0.6815882687676732,,,0.6815882687676732
0.6815882687676732,,,0.6815882687676732
0.6815882687676732,,,0.6815882687676732
0.6815882687676732,,,0.6815882687676732
0.6815882687676732,,,0.6815882687676732
0.6815882687676732,,,0.6815882687676732
0.6815882687676732,,,0.6815882687676732
0.6815882687676732,,,0.6815882687676732
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.810034733662481,,,0.810034733662481
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
0.9371738852150121,,,0.9371738852150121
